tconst	averageRating	numVotes
tt4351562	5.6	83
tt4351682	7.4	37
tt4351786	8.0	217
tt4351934	8.0	11
tt4352006	7.8	125
tt4352322	7.2	10
tt4352384	8.1	255
tt4352486	9.1	12
tt4352810	6.8	17
tt4353332	7.3	7
tt4353410	7.4	19
tt4353876	8.5	15
tt4353970	4.6	35
tt4354068	4.3	44
tt4354238	8.4	26
tt4354296	7.9	98
tt4354390	8.3	11
tt4354566	8.3	40
tt4354756	6.1	6503
tt4354850	7.9	13
tt4354930	6.4	69
tt4355030	6.7	22
tt4355138	9.1	20
tt4355316	6.1	17
tt4355382	7.9	9
tt4355524	6.0	110
tt4355708	7.8	6
tt4355730	7.8	169
tt4355892	1.7	50
tt4356156	7.3	9
tt4356388	7.5	33
tt4356632	7.6	71
tt4357020	7.4	433
tt4357196	6.9	35
tt4357368	7.0	3550
tt4357532	3.6	9
tt4357624	6.1	20
tt4357782	7.6	21
tt4358188	6.3	338
tt4358248	5.2	10
tt4359248	9.3	2296
tt4359302	8.5	2540
tt4359494	7.1	11
tt4359722	7.6	107
tt4359880	6.9	24
tt4360068	7.5	30
tt4360228	6.3	35
tt4360350	4.6	60
tt4360540	8.0	9
tt4360724	5.8	14
tt4360916	8.0	20
tt4361076	7.3	31
tt4361318	8.0	7
tt4361390	6.0	13
tt4361832	7.6	7
tt4362484	8.1	12
tt4362656	7.7	10
tt4362760	7.4	20
tt4362998	8.8	30
tt4363058	6.3	6
tt4363260	7.8	5
tt4363438	6.5	7
tt4363548	6.2	36
tt4363756	7.4	6
tt4364024	6.5	27
tt4364196	7.3	14
tt4364288	10.0	10
tt4364402	4.9	12
tt4364638	9.1	98
tt4364804	6.9	13
tt4364930	7.8	7
tt4364962	8.2	7
tt4365020	5.9	19
tt4365080	8.0	6
tt4365106	8.8	6
tt4365344	7.0	31
tt4365422	9.2	6
tt4365450	7.2	41
tt4365516	6.6	48
tt4365566	4.7	4614
tt4365696	6.8	7
tt4365912	8.2	545
tt4366110	6.4	20
tt4366142	6.5	24
tt4366418	7.8	15
tt4366706	7.8	464
tt4366852	5.3	7
tt4367072	7.8	5
tt4367134	8.0	9
tt4367246	5.6	31
tt4367288	9.3	8
tt4367390	6.2	82
tt4367644	6.9	27
tt4367898	8.1	9
tt4368038	5.8	257
tt4368328	7.1	57
tt4368544	8.4	2001
tt4368624	7.8	33
tt4368834	8.9	8
tt4369036	9.0	24
tt4369144	7.3	44
tt4369296	7.4	141
tt4370188	6.0	10
tt4370272	8.2	6
tt4370402	6.3	31
tt4370538	6.5	102
tt4370596	7.9	17578
tt4370800	6.8	41
tt4370950	7.9	750
tt4371072	8.2	8
tt4371144	9.0	4311
tt4371172	8.0	2775
tt4371264	8.6	2793
tt4371304	8.9	3740
tt4371330	7.9	2801
tt4371388	5.8	7
tt4371698	5.4	15
tt4371986	6.8	11
tt4372158	6.1	37
tt4372202	7.6	46
tt4372340	7.2	22
tt4372478	5.9	21
tt4372710	7.9	214
tt4372746	7.4	214
tt4373328	8.0	204
tt4373592	8.1	8
tt4373710	9.4	61
tt4373854	6.2	7
tt4373944	7.0	93
tt4373982	6.9	13
tt4374110	4.9	323
tt4374326	8.3	68
tt4374540	5.8	15
tt4374674	8.8	53
tt4374864	5.2	568
tt4374998	8.4	12
tt4375132	8.4	13
tt4375284	7.0	8
tt4375496	8.1	11
tt4375680	7.8	15
tt4377508	5.5	38
tt4377976	7.8	81
tt4378058	7.2	62
tt4378122	5.4	150
tt4378312	7.1	15
tt4378430	6.2	6
tt4378584	7.0	91
tt4379024	5.4	117
tt4379224	1.5	23
tt4379438	5.9	29
tt4379640	8.4	18
tt4379826	6.8	26
tt4380138	7.3	7
tt4380298	8.8	6
tt4380490	8.8	90
tt4380534	7.0	12
tt4380592	7.8	39
tt4380696	7.2	9
tt4380924	7.1	14
tt4381094	7.3	14
tt4381168	10.0	6
tt4381256	7.9	910
tt4381298	7.7	30
tt4381322	7.7	1340
tt4381398	6.9	7
tt4381512	7.0	55
tt4381756	6.1	32
tt4382012	7.0	23
tt4382308	7.3	9
tt4382436	8.2	225
tt4382506	8.0	6
tt4382574	7.1	8
tt4382712	8.0	9
tt4382826	7.3	1672
tt4382980	9.0	12
tt4383140	7.9	13
tt4383288	6.7	1936
tt4383446	7.8	5
tt4383602	5.6	12
tt4383734	8.0	6
tt4383956	8.6	238
tt4384034	7.5	11
tt4384088	7.0	3347
tt4384242	6.5	899
tt4384340	9.4	9
tt4384456	4.0	100
tt4384612	8.0	26
tt4384798	8.0	78
tt4384874	7.6	662
tt4385102	6.2	13
tt4385254	9.7	7
tt4385490	9.2	6
tt4385566	6.6	7
tt4385604	8.4	6
tt4385718	7.4	6
tt4385908	8.7	19
tt4386106	8.0	8
tt4386198	8.4	10
tt4386332	7.9	14
tt4386532	5.9	18
tt4386570	5.0	103
tt4386628	7.3	8
tt4386692	4.4	103
tt4386844	5.9	19
tt4386908	7.7	9
tt4387006	7.0	17
tt4387126	8.0	60
tt4387186	8.1	46
tt4387314	4.1	397
tt4387744	6.7	10
tt4387910	6.6	67
tt4387990	4.9	86
tt4388202	2.0	10
tt4388412	7.2	6
tt4388622	8.0	9
tt4388710	8.6	378
tt4388858	7.1	17
tt4388880	7.8	17
tt4388900	8.3	16
tt4388944	6.8	15
tt4389154	5.4	9
tt4389364	8.0	18
tt4389452	7.7	1248
tt4389632	5.4	17
tt4389744	9.5	8076
tt4389922	7.0	6
tt4390082	7.3	7
tt4390158	7.8	12
tt4390418	6.6	13
tt4390618	6.8	15
tt4390672	7.6	21
tt4390846	8.0	11
tt4391140	7.0	19
tt4391378	7.0	9
tt4391676	7.3	12
tt4391842	8.5	20
tt4392160	6.2	26
tt4392316	8.3	13
tt4392454	5.2	5908
tt4392972	7.6	5
tt4393104	6.5	8
tt4393224	5.3	8
tt4393378	6.3	8
tt4393534	7.8	270
tt4394104	6.5	396
tt4394452	7.7	31
tt4395720	8.2	41
tt4396080	6.4	83
tt4396242	6.4	16
tt4396392	7.3	48
tt4396622	6.4	17
tt4396722	7.8	35
tt4396894	7.5	80
tt4397026	6.8	14
tt4397108	7.4	18
tt4397234	8.5	10
tt4397342	6.3	2084
tt4397438	7.0	750
tt4397606	6.0	43
tt4397800	7.3	188
tt4397864	8.1	63
tt4398594	6.0	8
tt4399524	4.5	12
tt4399580	6.6	7
tt4399812	8.3	467
tt4399996	7.6	442
tt4400068	7.9	21
tt4400174	6.7	1451
tt4400580	6.4	47
tt4400688	4.6	123
tt4400838	5.1	31
tt4401006	5.4	3132
tt4401216	7.5	583
tt4401312	10.0	41
tt4401344	10.0	41
tt4401386	8.9	13
tt4401430	10.0	41
tt4401480	10.0	41
tt4401512	10.0	41
tt4401614	5.0	9
tt4401754	7.6	8
tt4401840	6.7	38
tt4401890	3.9	54
tt4402062	7.4	6
tt4402174	4.5	93
tt4402494	7.2	14
tt4402566	7.9	100
tt4402598	8.4	33
tt4402662	5.8	6
tt4402748	7.8	54
tt4402910	6.7	13
tt4403146	6.8	5
tt4403262	7.9	12
tt4403302	8.9	19
tt4404138	6.7	9
tt4404648	8.4	9
tt4404770	7.6	1164
tt4405014	5.9	11
tt4405056	1.7	13
tt4405092	8.2	14
tt4405532	4.8	132
tt4405692	8.4	9
tt4405868	9.8	12
tt4406248	7.0	3754
tt4406430	5.8	126
tt4406572	5.9	117
tt4408168	7.0	14
tt4408218	8.8	91
tt4408264	9.1	1541
tt4408436	8.3	27
tt4408456	8.5	24
tt4408514	8.2	11
tt4408534	7.6	10
tt4408628	6.6	13
tt4408668	6.4	13
tt4408688	6.0	8
tt4408712	7.7	13
tt4408732	7.1	12
tt4408754	8.2	33
tt4408774	8.5	22
tt4408842	7.5	6
tt4409724	7.8	9
tt4409758	8.4	9
tt4410020	7.6	8
tt4410474	8.7	379
tt4410598	7.3	6
tt4411128	7.0	10
tt4411276	8.1	213
tt4411412	8.7	23
tt4411458	6.7	35
tt4411536	6.8	13
tt4411754	8.2	35
tt4411972	8.3	67
tt4412018	7.9	939
tt4412086	8.2	20
tt4412128	8.8	15
tt4412172	8.9	12
tt4412210	8.9	14
tt4412316	7.1	30
tt4412528	6.0	2123
tt4412748	7.5	397
tt4412986	7.9	10
tt4413268	8.6	21
tt4413406	7.2	14
tt4413806	10.0	41
tt4413868	5.8	17
tt4413938	10.0	41
tt4413990	10.0	41
tt4414068	10.0	40
tt4414122	10.0	41
tt4414208	10.0	37
tt4414278	10.0	41
tt4414342	10.0	41
tt4414596	10.0	40
tt4414632	10.0	41
tt4414666	10.0	40
tt4414782	5.3	39
tt4414934	8.2	6
tt4415016	6.8	2466
tt4415148	7.6	43
tt4415322	7.5	24
tt4415394	7.2	11
tt4415466	8.3	801
tt4415514	7.8	21
tt4415802	9.3	48
tt4416362	7.7	23
tt4416586	5.5	12
tt4416618	6.6	16
tt4416654	7.4	14
tt4416690	7.8	12
tt4416722	7.9	11
tt4416756	7.9	9
tt4416780	7.6	9
tt4416830	7.6	93
tt4416892	7.7	42
tt4416942	6.5	6
tt4417036	8.4	13
tt4417142	8.9	24
tt4417250	4.2	12
tt4417432	7.6	35
tt4417518	5.5	41
tt4417770	6.7	15
tt4417906	5.4	313
tt4418120	6.3	299
tt4418232	5.6	75
tt4418298	7.0	50
tt4418730	4.5	51
tt4418882	8.6	75
tt4419022	7.6	12
tt4419196	5.3	2324
tt4419366	7.1	13
tt4419454	7.7	266
tt4419652	6.7	230
tt4419788	7.1	15
tt4419908	7.3	33
tt4420040	4.2	470
tt4420156	6.0	9
tt4420636	6.6	15
tt4420868	7.2	95
tt4420962	6.5	27
tt4421168	5.6	8
tt4421264	5.0	61
tt4421438	3.5	10
tt4421588	6.4	5
tt4421792	7.8	79
tt4421878	4.5	24
tt4421978	8.5	29
tt4422028	9.2	5
tt4422136	6.5	43
tt4422278	4.5	49
tt4422472	6.9	12
tt4422534	6.6	66
tt4422658	7.4	29
tt4422800	8.6	9
tt4422990	7.8	35
tt4423156	9.4	6
tt4423340	7.4	212
tt4423424	8.1	16
tt4423654	6.6	9
tt4423832	7.2	5
tt4424032	6.6	8
tt4424208	7.5	48
tt4424318	6.8	94
tt4424480	8.2	67
tt4424658	4.3	16
tt4424792	6.2	204
tt4424938	7.8	8
tt4425102	7.8	14
tt4425192	8.2	747
tt4425224	4.1	10
tt4425388	6.7	29
tt4425516	7.6	128
tt4425960	5.6	48
tt4426114	7.6	25
tt4426218	9.0	5
tt4426510	7.3	29
tt4426740	6.9	17
tt4426890	7.9	2820
tt4427018	7.9	58
tt4427130	9.6	5
tt4427302	8.4	51
tt4427444	8.2	202
tt4427610	8.3	39
tt4427782	9.2	19
tt4427974	8.0	192
tt4428058	5.9	11
tt4428184	8.2	1058
tt4428388	7.6	501
tt4428454	7.2	393
tt4428508	6.0	14
tt4428612	8.3	149
tt4428722	9.1	3038
tt4428788	6.9	5628
tt4428894	8.6	58
tt4429074	6.4	345
tt4429152	7.2	56
tt4429412	9.2	13
tt4429562	8.8	970
tt4429658	9.2	9
tt4429758	7.3	11
tt4430060	6.3	101
tt4430270	8.3	55
tt4430376	7.6	44
tt4430426	6.5	14
tt4430466	7.4	13
tt4430498	8.1	8
tt4430552	7.7	10
tt4430604	8.3	6
tt4430696	6.3	78
tt4430766	7.3	439
tt4431048	7.8	572
tt4431182	8.7	6
tt4431260	9.7	20
tt4431412	6.4	8
tt4431580	8.5	10
tt4431618	9.2	13
tt4431858	8.6	5
tt4432060	8.9	23
tt4432272	8.1	165
tt4432504	8.0	898
tt4432612	5.3	9
tt4432648	8.6	11
tt4432688	5.9	17
tt4432800	9.6	8
tt4432938	9.3	6
tt4433068	7.5	7
tt4433172	7.0	78
tt4433356	6.8	8
tt4433610	6.1	51
tt4433778	7.5	49
tt4434004	7.7	31879
tt4434126	8.1	56
tt4434178	9.6	6
tt4434218	8.8	1629
tt4434292	8.6	6
tt4434544	5.7	7
tt4434702	6.8	8
tt4435082	5.9	1458
tt4435214	5.8	7
tt4435280	8.8	7
tt4435310	9.6	5
tt4435336	8.4	10
tt4435356	8.5	9
tt4435628	5.3	260
tt4435916	8.0	55
tt4435990	5.4	10
tt4436358	7.6	11
tt4436950	8.4	5
tt4437086	6.1	7
tt4437222	6.2	31
tt4437308	9.0	76
tt4437508	6.8	11
tt4437656	8.0	5
tt4437732	7.1	120
tt4437908	9.0	8
tt4437954	6.9	13
tt4438140	6.9	38
tt4438208	6.3	15
tt4438570	6.2	49
tt4438688	5.0	302
tt4438734	5.7	9
tt4438848	5.7	128791
tt4439026	7.2	124
tt4439108	7.0	38
tt4439182	5.8	6
tt4439692	7.9	28
tt4439712	7.9	16
tt4439760	5.6	114
tt4439874	8.2	19
tt4440008	7.6	410
tt4440182	6.8	44
tt4440484	7.1	71
tt4440656	8.0	64
tt4440748	8.4	8
tt4440850	6.5	28
tt4440992	6.6	14
tt4441036	6.3	14
tt4441060	7.7	27
tt4441084	7.2	11
tt4441128	6.6	17
tt4441194	6.1	20
tt4441228	7.7	83
tt4441254	6.2	15
tt4441282	7.3	59
tt4441328	6.8	17
tt4441584	8.0	8
tt4441660	7.7	8
tt4442040	8.5	65
tt4442136	7.8	55
tt4442262	7.0	42
tt4442390	6.9	104
tt4442718	6.6	12
tt4443410	8.0	5
tt4443432	8.2	5
tt4443684	7.3	11
tt4443856	4.6	858
tt4443922	4.3	532
tt4443978	3.0	9
tt4444090	5.3	6
tt4444136	7.9	9
tt4444170	5.0	11
tt4444346	8.7	12
tt4444510	7.9	58
tt4444762	5.1	483
tt4444910	7.3	39
tt4444988	7.5	30
tt4445022	7.8	19
tt4445076	7.9	17
tt4445154	8.1	14799
tt4445294	7.4	13
tt4445498	7.9	20
tt4445678	8.1	9
tt4445948	4.7	217
tt4446228	4.2	277
tt4446472	6.0	2261
tt4446734	7.7	11
tt4447022	5.8	5
tt4447108	4.5	1395
tt4447432	7.9	570
tt4447546	7.4	27
tt4447988	8.1	7
tt4448092	7.3	7
tt4448304	5.7	1124
tt4448458	7.5	6
tt4448572	8.8	14
tt4448712	8.2	149
tt4448878	8.6	7
tt4449206	7.8	23
tt4449398	7.7	8
tt4449540	8.8	10
tt4449884	4.8	7
tt4449964	8.3	683
tt4450146	8.0	6
tt4450372	2.4	285
tt4450656	6.3	13
tt4450714	5.7	454
tt4450930	7.0	12
tt4451278	6.2	34
tt4451466	7.2	24
tt4451584	8.0	184
tt4451730	7.2	10
tt4451830	7.9	66
tt4452046	7.0	6
tt4452210	4.9	153
tt4452404	6.4	5
tt4452630	8.0	12997
tt4452766	9.6	9
tt4452922	6.4	6
tt4453176	7.1	27
tt4453314	7.7	93
tt4453404	7.3	18
tt4453436	7.5	13
tt4453480	5.9	245
tt4453506	7.3	13
tt4453530	7.3	13
tt4453658	7.2	159
tt4453798	5.9	8
tt4453938	7.7	423
tt4454104	8.0	45
tt4454364	8.7	2842
tt4454448	6.8	85
tt4454588	8.1	925
tt4454702	8.0	1981
tt4454908	7.7	7
tt4455240	5.8	62
tt4455614	4.1	30
tt4455812	8.1	355
tt4455844	7.3	19
tt4456014	7.5	6
tt4456176	8.8	27
tt4456490	8.1	9
tt4456746	7.1	42
tt4456902	6.5	7
tt4457042	5.3	25
tt4457270	8.7	802
tt4457322	8.6	7
tt4457482	8.5	16
tt4457574	5.3	17
tt4457700	6.8	15
tt4457818	8.0	32
tt4457848	4.3	8
tt4457892	8.2	58
tt4457920	8.5	60
tt4457980	6.9	43
tt4458182	7.1	167
tt4458260	4.4	13
tt4458368	4.4	1023
tt4458444	5.2	9
tt4458494	5.6	9
tt4458562	6.3	23
tt4458658	8.6	17
tt4458734	5.0	6
tt4458766	6.0	6
tt4458814	8.7	15020
tt4459006	5.0	11
tt4459206	5.6	384
tt4459306	5.7	31
tt4459450	5.9	7
tt4459496	5.9	7
tt4459542	5.0	7
tt4459636	7.3	8
tt4459708	7.4	6
tt4459806	4.0	185
tt4459880	7.5	37
tt4459988	7.9	18
tt4460122	4.4	178
tt4460252	6.5	58
tt4460312	8.8	3714
tt4460430	4.9	94
tt4460504	1.9	143
tt4460624	5.2	503
tt4460792	6.8	6662
tt4460854	5.0	1584
tt4461022	7.2	17
tt4461334	5.3	15
tt4461476	7.9	14
tt4461646	10.0	39
tt4461674	10.0	39
tt4461712	6.1	14
tt4461850	8.1	774
tt4461922	8.4	18
tt4462134	8.4	7
tt4462274	7.3	886
tt4462402	7.8	26
tt4462522	7.5	8
tt4462676	8.2	12299
tt4462706	8.4	3355
tt4463000	6.8	7
tt4463130	7.8	8
tt4463750	6.7	9
tt4463818	7.0	5
tt4463894	6.4	57810
tt4463980	8.4	2448
tt4464010	6.1	13
tt4464030	6.1	10
tt4464050	5.6	10
tt4464094	8.7	2502
tt4464270	5.7	147
tt4464408	9.1	9
tt4464676	9.0	27
tt4464866	8.9	95
tt4465080	4.4	22
tt4465220	6.2	710
tt4465466	9.8	6
tt4465572	6.8	7488
tt4465988	6.2	10
tt4466266	8.3	51
tt4466288	7.6	37
tt4466474	8.5	3850
tt4466864	4.8	2572
tt4466896	6.0	8
tt4466974	7.2	111
tt4467136	7.7	6
tt4467294	6.7	77
tt4467456	7.2	8
tt4467742	8.0	9
tt4468124	8.5	11
tt4468280	7.8	519
tt4468316	8.8	547
tt4468398	8.1	9
tt4468452	8.7	7
tt4468520	7.8	7
tt4468624	7.0	7
tt4468706	7.1	18
tt4468862	7.7	560
tt4469104	6.3	11
tt4469214	4.3	135
tt4469400	7.0	13
tt4469502	7.1	9
tt4469586	8.1	9
tt4469854	9.0	647
tt4470048	8.2	19
tt4470274	6.9	8
tt4470530	8.2	313
tt4470794	6.0	6
tt4470862	6.6	5
tt4470922	6.8	6
tt4471040	8.4	6
tt4471184	6.5	33
tt4471250	3.9	19
tt4471392	7.7	106
tt4471456	6.3	272
tt4471508	8.6	1551
tt4471642	6.4	5
tt4471884	7.6	7
tt4472078	7.2	9
tt4472306	9.9	80
tt4472386	8.9	1488
tt4472616	7.3	22
tt4472766	7.0	6
tt4472966	7.9	18
tt4473054	3.6	585
tt4473174	5.4	6
tt4473386	8.6	15
tt4473562	6.4	5
tt4473774	7.1	12
tt4473808	6.7	13
tt4474042	6.4	11
tt4474126	6.6	7
tt4474310	6.9	7574
tt4474510	6.8	23
tt4474650	8.5	6
tt4474678	6.7	10
tt4474698	7.0	9
tt4474722	5.8	6
tt4474792	7.4	18
tt4474866	7.4	525
tt4475070	10.0	5
tt4475198	5.7	106
tt4475392	5.2	11
tt4476106	3.6	598
tt4476532	5.1	9
tt4476824	8.8	18
tt4477036	6.7	18
tt4477200	6.7	19
tt4477246	7.5	25
tt4477380	9.2	5
tt4477456	5.9	118
tt4477590	8.0	372
tt4477614	6.7	24
tt4477818	8.3	32
tt4478014	6.0	76
tt4478248	8.0	6
tt4478470	5.2	15
tt4478658	9.0	14
tt4479380	5.2	20775
tt4479692	7.0	272
tt4479822	6.7	117
tt4480052	6.4	6
tt4480294	5.6	5
tt4480328	5.6	5
tt4480354	7.4	79
tt4480398	3.8	2051
tt4480516	6.8	24
tt4480710	8.6	49
tt4480770	8.0	24
tt4480792	8.0	2974
tt4480816	7.7	22
tt4480878	5.3	12
tt4481066	7.2	9488
tt4481322	7.2	7823
tt4481538	8.0	8
tt4481746	7.5	42
tt4481844	7.6	279
tt4481940	6.2	13
tt4482598	7.9	216
tt4482786	8.3	23
tt4482936	7.4	8
tt4483072	6.3	7
tt4483150	6.3	15
tt4483316	7.7	11
tt4483404	7.5	835
tt4483502	7.2	527
tt4483566	8.5	17
tt4483876	6.6	5
tt4483912	7.5	13
tt4484080	8.0	20
tt4484266	5.8	11
tt4484378	7.6	16
tt4484466	7.3	47
tt4484520	5.4	19
tt4484594	6.6	20
tt4484726	6.0	9
tt4484910	7.0	8
tt4485034	7.3	10
tt4485140	5.5	21
tt4485220	6.7	10
tt4485416	7.7	18
tt4485590	7.8	38
tt4485784	8.2	23
tt4485950	8.0	13
tt4486002	5.0	10
tt4486098	8.2	5
tt4486218	7.9	453
tt4486426	7.2	61
tt4486458	6.5	21
tt4486584	7.4	30
tt4486762	6.3	64
tt4486954	8.2	30
tt4487050	7.8	19
tt4487222	6.6	18
tt4487428	7.6	5
tt4487862	7.4	28
tt4488254	7.0	25
tt4488306	7.6	377
tt4488600	5.8	14
tt4488744	7.0	904
tt4488894	7.3	64
tt4489180	5.6	47
tt4489406	5.5	35
tt4489474	8.4	3172
tt4489510	8.8	1334
tt4489716	6.4	22
tt4489906	7.5	7
tt4490062	8.2	12
tt4490156	7.5	14
tt4490406	6.7	42
tt4490562	7.3	6
tt4490626	9.1	8
tt4490868	6.9	18
tt4491336	9.4	8
tt4491446	8.3	378
tt4491482	9.2	30
tt4491540	7.8	41
tt4491690	9.1	13
tt4491758	6.7	6
tt4492006	7.0	27
tt4492080	7.8	95
tt4492218	7.4	9
tt4492838	4.5	13
tt4493048	7.9	24
tt4493236	5.7	17
tt4493312	8.2	699
tt4493524	8.0	827
tt4493562	8.7	1021
tt4493898	7.4	5
tt4493976	6.2	13
tt4494076	6.9	21
tt4494154	7.7	17
tt4494242	4.4	234
tt4494350	8.6	12
tt4494448	8.4	14
tt4494636	8.7	1499
tt4494702	7.5	84
tt4494896	5.6	6
tt4494998	7.7	11
tt4495098	7.2	65977
tt4495596	7.0	7
tt4495656	8.7	8
tt4495678	7.8	118
tt4495912	6.8	22
tt4496094	7.4	26
tt4496462	5.3	47
tt4496708	7.3	11
tt4496856	6.7	11
tt4496914	7.2	10
tt4497120	5.8	8
tt4497296	10.0	6
tt4497602	6.3	11
tt4497940	9.0	10
tt4498120	8.2	32
tt4498182	6.8	125
tt4498252	8.3	15
tt4498402	7.5	938
tt4498694	7.2	12
tt4498714	6.3	8
tt4498796	7.7	850
tt4498900	6.4	18
tt4499178	7.2	15
tt4499312	4.6	17
tt4499434	2.6	10
tt4499630	6.6	57
tt4499820	6.4	27
tt4500040	7.6	140
tt4500244	8.5	50
tt4500564	7.8	22
tt4500734	3.8	1878
tt4500808	7.9	13
tt4501012	8.8	12
tt4501040	8.9	10
tt4501308	8.4	9
tt4501534	7.3	16
tt4501600	7.2	40
tt4501756	4.6	7
tt4502170	7.5	9
tt4502272	4.9	10
tt4502354	7.5	10
tt4502488	8.9	19
tt4502720	8.6	22
tt4502776	9.1	32
tt4502880	5.9	9
tt4503034	7.7	20
tt4503080	7.3	7
tt4503150	8.4	5
tt4503376	7.3	70
tt4503570	7.9	836
tt4503610	7.8	768
tt4503828	6.3	14
tt4503930	6.6	650
tt4504144	6.0	32
tt4504384	8.0	133
tt4504678	7.8	5
tt4504716	5.2	6
tt4504936	6.5	1088
tt4505122	4.1	83
tt4505262	7.6	18
tt4505360	2.4	12
tt4505488	7.4	94
tt4505580	8.0	406
tt4505786	8.2	13
tt4505930	9.7	39
tt4506056	6.4	7
tt4506186	6.5	406
tt4506696	8.2	25
tt4506806	9.7	85
tt4506980	7.6	15
tt4507098	9.8	27
tt4507248	7.8	538
tt4507428	6.9	810
tt4507506	7.4	11
tt4507630	7.6	12
tt4507904	6.3	36
tt4508134	5.0	5
tt4508202	5.2	6
tt4508316	6.9	22
tt4508624	6.6	632
tt4508776	5.2	7
tt4508938	7.4	14
tt4509162	5.0	8
tt4509406	5.8	7
tt4509634	8.8	18
tt4509832	7.7	8
tt4510020	5.2	5
tt4510146	8.4	179
tt4510218	4.7	88
tt4510314	8.0	19
tt4510410	8.9	13
tt4510432	8.0	9
tt4510454	8.6	9
tt4510476	8.1	9
tt4510498	9.3	8
tt4510520	8.6	12
tt4510762	8.1	7
tt4510898	3.8	417
tt4511080	6.5	11
tt4511224	8.2	12
tt4511418	6.7	24
tt4511470	5.8	13
tt4511544	7.5	418
tt4511656	10.0	9
tt4511784	7.6	11
tt4511844	8.6	23
tt4511930	4.6	11
tt4512162	7.4	15
tt4512258	8.2	31
tt4512334	8.8	19
tt4512444	7.3	442
tt4512506	7.5	15
tt4512578	8.9	22
tt4512860	8.6	56
tt4513052	6.6	35
tt4513110	6.0	10
tt4513166	8.0	40
tt4513224	7.5	13
tt4513314	7.9	15
tt4513354	8.1	12
tt4513472	5.8	14
tt4513514	7.0	13
tt4513648	8.6	22
tt4513716	8.1	15
tt4513868	7.3	2923
tt4514076	7.1	17
tt4514478	6.6	8
tt4514650	5.4	21
tt4514874	6.1	8
tt4515108	8.1	42
tt4515352	5.0	8
tt4515456	7.1	72
tt4515544	4.2	854
tt4515676	7.0	901
tt4515754	5.0	79
tt4515854	9.3	14
tt4516040	6.1	3834
tt4516176	5.0	7
tt4516376	7.8	23
tt4516564	5.9	13
tt4516826	7.3	544
tt4516980	7.0	52
tt4517166	6.8	19
tt4517348	6.6	16
tt4517496	8.8	21
tt4517610	8.5	1189
tt4517766	7.7	19
tt4517994	7.6	63
tt4518028	8.1	10
tt4518272	5.3	513
tt4518386	7.7	6
tt4518540	6.0	8
tt4518914	6.0	13
tt4519070	7.6	12
tt4519196	7.7	30
tt4519304	7.2	284
tt4519366	6.1	77
tt4519458	7.6	31
tt4519546	5.4	21
tt4519646	8.1	19
tt4519838	4.4	7
tt4520076	7.9	575
tt4520332	6.7	97
tt4520508	6.6	68
tt4520710	7.5	37
tt4520756	6.6	749
tt4520904	4.8	15
tt4520984	1.7	27
tt4521132	7.7	19
tt4521372	7.2	42
tt4521554	5.0	6
tt4521668	7.4	20
tt4521734	5.9	28
tt4522092	5.2	6
tt4522156	6.5	22
tt4522288	7.0	27
tt4522500	6.6	6
tt4522606	4.9	10
tt4522738	5.7	22
tt4522992	7.9	443
tt4523036	7.2	8
tt4523144	6.4	22
tt4523246	5.9	33
tt4523338	3.7	58
tt4523450	9.0	19
tt4523622	5.6	535
tt4523764	6.3	14
tt4524056	8.1	25096
tt4524266	7.8	15
tt4524298	7.0	13
tt4524382	7.5	63
tt4524428	5.7	71
tt4524564	5.1	8
tt4524714	5.8	7
tt4524944	6.1	10
tt4525058	7.4	8
tt4525260	5.8	11
tt4525482	7.0	71
tt4525510	7.1	70
tt4525532	6.6	64
tt4525634	2.6	10
tt4525716	7.6	9
tt4525842	7.1	4965
tt4525928	5.9	19
tt4526100	7.3	45
tt4526170	6.6	512
tt4526348	3.3	11
tt4526500	6.6	7
tt4526626	6.0	17
tt4526778	7.4	188
tt4526888	7.2	19
tt4527090	5.1	54
tt4527222	6.2	8
tt4527332	9.4	1254
tt4527380	8.3	237
tt4527496	8.6	5
tt4527610	8.6	16
tt4527734	8.2	259
tt4528500	5.7	119
tt4528700	6.1	17
tt4528866	7.0	22
tt4529042	8.1	91
tt4529226	7.6	578
tt4529436	6.5	6
tt4529524	3.5	701
tt4529636	7.8	28
tt4529770	8.3	15
tt4529848	7.1	34
tt4529948	7.1	10
tt4530232	7.6	7
tt4530318	8.4	5
tt4530422	6.6	105171
tt4530576	8.3	14
tt4530812	8.8	13
tt4531256	7.6	17
tt4531312	7.9	10
tt4531604	9.0	15
tt4531764	6.2	21
tt4531788	7.4	6
tt4531892	6.2	22
tt4532038	5.6	24061
tt4532314	7.9	48
tt4532402	7.5	267
tt4532536	7.3	224
tt4532634	7.0	822
tt4532724	7.3	32
tt4532796	7.5	26
tt4532888	5.6	821
tt4532984	7.8	11
tt4533074	8.0	12
tt4533372	7.7	293
tt4533580	7.0	13
tt4533728	6.9	32
tt4533758	6.9	14
tt4533838	6.1	646
tt4533940	8.4	34
tt4534108	7.6	8
tt4534306	5.7	467
tt4534330	7.9	494
tt4534390	7.0	41
tt4534546	5.5	35
tt4534732	6.6	60
tt4535014	8.5	11
tt4535092	8.4	30
tt4535264	8.6	5
tt4535528	6.0	6
tt4535634	7.2	25
tt4535792	6.9	65
tt4535886	4.8	92
tt4535972	5.9	23
tt4536222	5.1	311
tt4536416	7.0	33
